index,小区名称,所在区域,总价,总价单位,单价,单价单位,房屋年代,户型,楼层,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,产权年限
471,锦绣江南(相城区),相城 元和 ,350,万,15533,元/平米,2005年建/板楼,6室3厅1厨3卫,高楼层 (共5层),225.33㎡,南,精装,一梯两户,无,70年
472,元和之春,相城 元和 内环至中环,368,万,15528,元/平米,2006年建/板楼,5室3厅1厨3卫,高楼层 (共5层),237㎡,南,精装,一梯两户,无,70年
473,锦绣江南(相城区),相城 元和 ,265,万,18676,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共11层),141.9㎡,南 北,精装,一梯两户,有,70年
474,橡树湾花园,相城 活力岛 内环内,1000,万,26386,元/平米,2012年建/平房,5室2厅1厨3卫,低楼层 (共5层),379㎡,南 北,精装, , ,70年
475,天亚水景城,相城 元和 内环至中环,280,万,18365,元/平米,2011年建/板楼,3室2厅1厨2卫,中楼层 (共20层),152.47㎡,南 北,精装,两梯两户,有,70年
476,望馨花苑,相城 望亭 ,240,万,12006,元/平米,2005年建/板楼,4室2厅1厨3卫,高楼层 (共4层),199.91㎡,南,精装,一梯两户,无,70年
477,合景峰汇四期,相城 活力岛 内环至中环,327,万,25953,元/平米,2016年建/板楼,4室2厅1厨2卫,中楼层 (共16层),126㎡,南 北,毛坯,两梯三户,有,70年
478,橡树湾花园,相城 活力岛 内环内,352,万,27396,元/平米,2012年建/板楼,3室2厅1厨2卫,低楼层 (共16层),128.49㎡,南 北,精装,一梯两户,有,70年
479,橡树湾花园,相城 活力岛 内环内,114,万,23506,元/平米,2013年建/板塔结合,1室1厅1厨1卫,高楼层 (共27层),48.5㎡,南,精装,两梯六户,有,70年
480,恒基旭辉发现岛,相城 活力岛 中环至外环,66,万,14173,元/平米,2017年建/板楼,2室1厅1厨1卫,低楼层 (共20层),46.57㎡,北,精装,四梯三十八户,有,40年
481,国际服装城B区,相城 元和 ,186,万,16757,元/平米,2005年建/板楼,2室2厅1厨1卫,高楼层 (共18层),111㎡,南 北,简装,两梯三户,有,70年
482,雅戈尔紫玉花园,相城 元和 内环至中环,255,万,28146,元/平米,2016年建/板塔结合,3室2厅1厨1卫,低楼层 (共18层),90.6㎡,南,精装,一梯两户,有,70年
483,书香国际,相城 元和 ,230,万,22550,元/平米,2006年建/板楼,2室2厅1厨1卫,高楼层 (共11层),102㎡,南 北,精装,一梯两户,无,70年
484,中海珑湾,相城 高铁新城 中环至外环,282,万,29073,元/平米,2016年建/板楼,3室2厅1厨1卫,中楼层 (共25层),97㎡,南,毛坯,两梯四户,有,70年
485,晨曦馨苑,相城 元和 内环至中环,280,万,25926,元/平米,2008年建/板楼,2室2厅1厨1卫,中楼层 (共15层),108㎡,南 北,精装,两梯三户,有,70年
486,环秀湖花园,相城 高铁新城 中环至外环,280,万,31461,元/平米,2017年建/板塔结合,2室2厅1厨1卫,高楼层 (共25层),89㎡,南,精装,一梯三户,有,70年
487,天虹品上中心,相城 元和 内环至中环,104,万,14830,元/平米,未知年建/板楼,2室1厅1厨1卫,中楼层 (共26层),70.13㎡,西北,精装,三梯二十七户,有,40年
488,水韵花都家园,相城 活力岛 内环至中环,235,万,26115,元/平米,2014年建/板楼,2室2厅1厨1卫,高楼层 (共15层),89.99㎡,南,简装,两梯三户,有,70年
489,锦绣江南(相城区),相城 元和 ,210,万,20793,元/平米,2005年建/板楼,2室2厅1厨1卫,中楼层 (共11层),101㎡,南,精装,一梯两户,有,70年
490,欧风丽苑,相城 元和 ,218,万,24773,元/平米,2009年建/塔楼,2室1厅1厨1卫,中楼层 (共6层),88㎡,南,精装,一梯两户,无,70年
491,合景峰汇九期,相城 活力岛 内环至中环,264,万,29236,元/平米,2012年建/板楼,3室2厅1厨1卫,高楼层 (共22层),90.3㎡,南,精装,两梯三户,有,70年
492,恒基水漾花城,相城 活力岛 内环内,298,万,25690,元/平米,2017年建/塔楼,3室2厅1厨1卫,低楼层 (共30层),116㎡,南,精装,两梯三户,有,70年
493,招商公园1872,相城 黄桥 内环至中环,279,万,28444,元/平米,2018年建/板塔结合,3室2厅1厨1卫,低楼层 (共18层),98.09㎡,南,精装,一梯四户,有,70年
494,花好月圆,相城 元和 ,270,万,18477,元/平米,2012年建/板楼,3室2厅2厨1卫,中楼层 (共33层),146.13㎡,南,简装,两梯四户,有,70年
495,环秀湖花园,相城 高铁新城 中环至外环,400,万,30150,元/平米,2017年建/板塔结合,4室2厅1厨2卫,高楼层 (共29层),132.67㎡,南 北,毛坯,一梯三户,有,70年
496,花好月圆,相城 元和 ,308,万,23206,元/平米,2012年建/板楼,3室2厅1厨2卫,高楼层 (共18层),132.73㎡,南 北,精装,两梯四户,有,70年
497,金辉优步水岸,相城 高铁新城 中环至外环,355,万,34945,元/平米,未知年建/板塔结合,3室2厅1厨2卫,低楼层 (共9层),101.59㎡,南,简装,一梯两户,有,70年
498,环秀湖花园,相城 高铁新城 中环至外环,286,万,32135,元/平米,2017年建/板塔结合,3室2厅1厨1卫,中楼层 (共18层),89㎡,南,毛坯,一梯三户,有,70年
499,元和之春,相城 元和 内环至中环,262,万,19700,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共11层),133㎡,南,精装,一梯两户,有,70年
500,姑苏裕沁庭,相城 活力岛 内环至中环,265,万,25481,元/平米,2015年建/板楼,2室2厅1厨1卫,中楼层 (共31层),104㎡,南,精装,两梯两户,有,70年
501,恒基水漾花城,相城 活力岛 内环内,350,万,24926,元/平米,2017年建/塔楼,3室2厅1厨2卫,高楼层 (共30层),140.42㎡,南 北,毛坯,两梯三户,有,70年
502,天虹品上中心,相城 元和 内环至中环,59,万,11393,元/平米,未知年建/板楼,1室1厅1厨1卫,低楼层 (共26层),51.79㎡,西,精装,三梯二十七户,有,70年
503,合景峰汇商务广场,相城 活力岛 内环至中环,62,万,17715,元/平米,2017年建/板楼,1室1厅1厨1卫,低楼层 (共18层),35㎡,南,精装,两梯三十一户,有,40年
504,望馨花苑,相城 望亭 ,146,万,16405,元/平米,2005年建/板楼,2室2厅1厨1卫,中楼层 (共4层),89㎡,南,精装,一梯两户,无,70年
505,西子花园,相城 元和 内环至中环,185,万,22846,元/平米,2010年建/板楼,2室2厅1厨1卫,高楼层 (共6层),80.98㎡,南,精装,一梯两户,无,70年
506,首开班芙春天花园,相城 活力岛 内环至中环,227,万,23646,元/平米,2012年建/板楼,2室1厅1厨1卫,中楼层 (共25层),96㎡,南,精装,两梯三户,有,70年
507,恒基水漾花城,相城 活力岛 内环内,230,万,25110,元/平米,2012年建/塔楼,2室2厅0厨1卫,低楼层 (共15层),91.6㎡,南,精装,两梯四户,有,70年
508,康桥丽都,相城 元和 内环内,75,万,21429,元/平米,2010年建/板楼,1室1厅1厨1卫,中楼层 (共24层),35㎡,南,精装,两梯十六户,有,70年
509,天虹品上中心,相城 元和 内环至中环,69,万,12956,元/平米,未知年建/板楼,1室1厅1厨1卫,中楼层 (共26层),53.26㎡,南,精装,三梯二十七户,有,70年
510,万科北宸之光,相城 活力岛 内环至中环,210,万,30892,元/平米,2016年建/板塔结合,2室1厅0厨1卫,中楼层 (共35层),67.98㎡,南,精装,两梯八户,有,70年
511,凯翔国际广场公寓,相城 元和 外环外,66,万,12591,元/平米,2009年建/板楼,1室1厅1厨1卫,中楼层 (共33层),52.42㎡,南,其他,三梯三十四户,有,70年
512,康桥丽都,相城 元和 内环内,233,万,26568,元/平米,2009年建/板楼,2室2厅1厨1卫,低楼层 (共17层),87.7㎡,南,精装,两梯三户,有,70年
513,中海珑湾,相城 高铁新城 中环至外环,235,万,29523,元/平米,2016年建/板楼,2室2厅1厨1卫,低楼层 (共25层),79.6㎡,南,精装,两梯四户,有,70年
514,姑苏裕沁庭,相城 活力岛 内环至中环,248,万,27556,元/平米,2016年建/板塔结合,2室2厅1厨1卫,高楼层 (共32层),90㎡,南,精装,两梯四户,有,70年
515,玉成家园三期,相城 活力岛 内环至中环,160,万,18824,元/平米,2009年建/板楼,2室1厅1厨1卫,低楼层 (共27层),85㎡,南,毛坯,两梯四户,有,70年
516,香城颐园,相城 元和 内环内,275,万,29570,元/平米,2011年建/板楼,2室2厅1厨1卫,中楼层 (共18层),93㎡,南,精装,两梯三户,有,70年
517,康锦苑,相城 元和 ,270,万,23685,元/平米,2008年建/板楼,2室2厅1厨1卫,中楼层 (共15层),114㎡,南 北,精装,两梯两户,有,70年
518,花南家园,相城 元和 ,195,万,25103,元/平米,2009年建/板楼,2室2厅1厨1卫,高楼层 (共22层),77.68㎡,南,精装,两梯四户,有,70年
519,恒基水漾花城,相城 活力岛 内环内,430,万,30497,元/平米,2017年建/板塔结合,4室2厅1厨2卫,高楼层 (共15层),141㎡,南,精装,两梯四户,有,70年
520,御苑家园B、C区,相城 活力岛 内环至中环,270,万,18494,元/平米,2006年建/板楼,3室2厅1厨1卫,高楼层 (共11层),146㎡,南,精装,一梯两户,有,70年
521,嘉和丽园,相城 元和 ,260,万,18706,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共10层),139㎡,南,精装,一梯两户,有,70年
522,金辉融侨城,相城 活力岛 内环至中环,285,万,28218,元/平米,2013年建/板楼,3室2厅1厨1卫,高楼层 (共24层),101㎡,南,精装,两梯四户,有,70年
523,红鼎湾花园,相城 元和 内环至中环,369,万,16773,元/平米,2013年建/板塔结合,4室2厅1厨2卫,中楼层 (共5层),220㎡,南 北,精装,一梯两户,无,70年
524,誉相庭,相城 元和 内环至中环,266,万,26606,元/平米,2016年建/板楼,3室2厅1厨1卫,中楼层 (共18层),99.98㎡,南,精装,两梯四户,有,70年
525,南山檀郡,相城 元和 内环内,276,万,31012,元/平米,2013年建/板楼,3室2厅1厨1卫,中楼层 (共17层),89㎡,南,精装,两梯三户,有,70年
526,南山檀郡,相城 元和 内环内,330,万,37758,元/平米,2014年建/板楼,3室2厅1厨1卫,低楼层 (共17层),87.4㎡,南 北,精装,两梯三户,有,70年
527,南山檀郡,相城 元和 内环内,388,万,33449,元/平米,2014年建/板楼,4室2厅1厨2卫,高楼层 (共17层),116㎡,南 北,精装,两梯三户,有,70年
528,晨曦馨苑,相城 元和 内环至中环,233,万,22589,元/平米,2008年建/板楼,2室2厅1厨1卫,低楼层 (共15层),103.15㎡,南,精装,两梯三户,有,70年
529,华润橡树湾3期,相城 活力岛 内环至中环,290,万,26364,元/平米,2016年建/塔楼,3室2厅1厨2卫,低楼层 (共21层),110㎡,南,毛坯,两梯六户,有,70年
530,海亮香榭里,相城 元和 内环内,438,万,32859,元/平米,未知年建/板楼,4室2厅1厨2卫,中楼层 (共18层),133.3㎡,南,精装,两梯四户,有,70年
531,香城颐园,相城 元和 内环内,365,万,28969,元/平米,2011年建/板楼,3室2厅1厨2卫,中楼层 (共11层),126㎡,南,精装,一梯两户,有,70年
532,西湖君庭,相城 活力岛 内环至中环,250,万,28846,元/平米,2016年建/板楼,3室2厅1厨1卫,低楼层 (共16层),86.67㎡,南,精装,一梯四户,有,70年
533,尚景湾,相城 黄桥 内环至中环,302,万,21130,元/平米,2015年建/板楼,4室2厅0厨2卫,低楼层 (共24层),142.93㎡,南,精装,两梯四户,有,70年
534,康桥溪岸花园,相城 活力岛 内环内,215,万,26875,元/平米,2013年建/塔楼,3室2厅1厨1卫,低楼层 (共33层),80㎡,南,精装,三梯四户,有,70年
535,万科北宸之光,相城 活力岛 内环至中环,250,万,29430,元/平米,2017年建/板塔结合,3室2厅1厨1卫,中楼层 (共9层),84.95㎡,南,精装,两梯两户,有,70年
536,南亚花园,相城 元和 内环至中环,310,万,22014,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共7层),140.82㎡,南 北,精装,一梯两户,有,70年
537,万科北宸之光,相城 活力岛 内环至中环,230,万,27381,元/平米,2017年建/板塔结合,3室1厅1厨1卫,中楼层 (共34层),84㎡,南,精装,两梯七户,有,70年
538,招商依云华苑,相城 活力岛 内环至中环,285,万,25910,元/平米,2016年建/板楼,3室1厅1厨2卫,中楼层 (共27层),110㎡,南,毛坯,两梯四户,有,70年
539,合景峰汇一期,相城 活力岛 内环至中环,225,万,26565,元/平米,2010年建/板楼,2室2厅2厨1卫,低楼层 (共18层),84.7㎡,西南,精装,两梯三户,有,70年
540,花好月圆,相城 元和 ,308,万,20040,元/平米,2012年建/板楼,4室2厅1厨2卫,中楼层 (共33层),153.7㎡,南,毛坯,两梯三户,有,70年
541,西湖君庭,相城 活力岛 内环至中环,300,万,29810,元/平米,2016年建/板楼,3室2厅1厨1卫,中楼层 (共8层),100.64㎡,南 北,精装,一梯两户,有,70年
542,阳光景庭,相城 太平 内环内,200,万,21899,元/平米,未知年建/暂无数据,3室1厅1厨1卫,高楼层 (共10层),91.33㎡,南,其他,一梯一户,暂无数据,70年
543,御窑花园,相城 活力岛 内环至中环,230,万,20224,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共5层),113.73㎡,南 北,简装,一梯两户,无,70年
544,招商公园1872,相城 黄桥 内环至中环,368,万,25556,元/平米,2018年建/板塔结合,4室2厅1厨2卫,低楼层 (共18层),144㎡,南,精装,两梯五户,有,70年
545,华园丽都阳光,相城 望亭 外环外,235,万,17280,元/平米,2016年建/塔楼,4室2厅1厨2卫,中楼层 (共6层),136㎡,东南,毛坯,一梯两户,无,70年
546,庆元家园,相城 元和 ,208,万,16000,元/平米,2009年建/板楼,3室2厅1厨2卫,低楼层 (共30层),130㎡,南,精装,两梯四户,有,70年
547,万科北宸之光,相城 活力岛 内环至中环,226,万,23790,元/平米,2017年建/板塔结合,4室2厅1厨1卫,低楼层 (共34层),95㎡,南,精装,两梯七户,有,70年
548,中海珑湾,相城 高铁新城 中环至外环,307,万,29018,元/平米,未知年建/板楼,3室2厅1厨1卫,中楼层 (共32层),105.8㎡,南,毛坯,两梯四户,有,70年
549,万科北宸之光,相城 活力岛 内环至中环,225,万,26471,元/平米,2019年建/板塔结合,3室2厅1厨1卫,高楼层 (共32层),85㎡,南,精装,两梯三户,有,70年
550,正荣悦玲珑,相城 望亭 中环至外环,150,万,15790,元/平米,2018年建/板楼,3室2厅1厨2卫,中楼层 (共9层),95㎡,南,其他,一梯三户,有,70年
551,御亭花苑,相城 望亭 ,160,万,15184,元/平米,未知年建/塔楼,3室2厅1厨2卫,低楼层 (共3层),105.38㎡,南,精装,一梯一户,暂无数据,70年
552,乐苑小区,相城 元和 内环内,215,万,27764,元/平米,1990年建/板楼,3室1厅1厨1卫,低楼层 (共6层),77.44㎡,南,精装,一梯两户,无,70年
553,华美家园,相城 元和 内环内,400,万,23548,元/平米,2009年建/板楼,4室2厅1厨2卫,中楼层 (共5层),169.87㎡,南,精装,一梯三户,无,70年
554,华园丽都阳光,相城 望亭 外环外,194,万,15397,元/平米,2016年建/塔楼,3室2厅1厨2卫,低楼层 (共7层),126㎡,南,简装,一梯两户,无,70年
555,华园丽都阳光,相城 望亭 外环外,195,万,15477,元/平米,2016年建/塔楼,3室2厅1厨2卫,低楼层 (共5层),126㎡,南,简装,一梯两户,无,70年
556,御亭花苑,相城 望亭 ,165,万,15278,元/平米,未知年建/暂无数据,3室2厅1厨2卫,低楼层 (共1层),108㎡,南,简装,一梯一户,暂无数据,70年
557,海伦堡珍珠湾花园,相城 渭塘 中环至外环,210,万,17797,元/平米,2017年建/板楼,3室2厅1厨2卫,低楼层 (共20层),118㎡,南,简装,两梯两户,有,70年
558,合景峰汇二期,相城 活力岛 内环至中环,280,万,30605,元/平米,2011年建/板楼,3室2厅1厨2卫,低楼层 (共18层),91.49㎡,南 北,精装,两梯三户,有,70年
559,华美家园,相城 元和 内环内,230,万,21496,元/平米,2009年建/板楼,2室2厅1厨1卫,中楼层 (共5层),107㎡,南 北,简装,一梯两户,无,70年
560,舒馨花苑,相城 望亭 ,162,万,12820,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共5层),126.37㎡,东,精装,一梯四户,无,70年
561,康桥丽都,相城 元和 内环内,230,万,26845,元/平米,2009年建/板楼,2室2厅1厨1卫,中楼层 (共24层),85.68㎡,南,精装,两梯三户,有,70年
562,姑苏裕沁庭,相城 活力岛 内环至中环,240,万,26635,元/平米,2016年建/板塔结合,2室2厅1厨1卫,高楼层 (共32层),90.11㎡,南 北,精装,两梯四户,有,70年
563,晨曦印象花园,相城 元和 内环至中环,229,万,21625,元/平米,2007年建/板楼,2室2厅1厨2卫,高楼层 (共18层),105.9㎡,南,精装,两梯三户,有,70年
564,欧风丽苑,相城 元和 ,215,万,24432,元/平米,2009年建/塔楼,2室2厅1厨1卫,中楼层 (共6层),88㎡,南,精装,一梯两户,无,70年
565,雅戈尔紫玉花园,相城 元和 内环至中环,240,万,27248,元/平米,2016年建/板塔结合,3室2厅1厨1卫,低楼层 (共18层),88.08㎡,南,毛坯,一梯两户,有,70年
566,花好月圆,相城 元和 ,225,万,20799,元/平米,2012年建/板楼,2室2厅0厨1卫,高楼层 (共33层),108.18㎡,南 北,毛坯,两梯四户,有,70年
567,合景峰汇六期,相城 活力岛 内环至中环,350,万,25180,元/平米,2016年建/板楼,5室2厅1厨2卫,低楼层 (共21层),139㎡,南 北,精装,两梯三户,有,70年
568,中环百汇商业广场,相城 元和 内环至中环,70,万,14793,元/平米,2012年建/板楼,1室1厅1厨1卫,高楼层 (共18层),47.32㎡,北,精装,八梯四十九户,有,40年
569,消防小区,相城 元和 ,308,万,23334,元/平米,2008年建/板楼,3室2厅1厨2卫,低楼层 (共11层),132㎡,南,精装,一梯两户,有,70年
570,万科北宸之光,相城 活力岛 内环至中环,265,万,30995,元/平米,2017年建/板塔结合,3室2厅1厨1卫,低楼层 (共9层),85.5㎡,南 北,精装,两梯两户,有,70年
571,万科北宸之光,相城 活力岛 内环至中环,255,万,29825,元/平米,2017年建/板塔结合,3室2厅1厨1卫,低楼层 (共9层),85.5㎡,南 北,精装,两梯两户,有,70年
